gene_id	gene_name	JH-2-009-HH11A-C47BD	JH-2-055-FC9GH-CG8EA	JH-2-079-CB92G-FG226	WU.487_pt	WU.536_pt	WU.561_pt	mn2_pt	mn3_pt
ENSG00000284070.1	ENSG00000284070	1	5.903	2.242	0	0	3	1.027	5.024
ENSG00000284071.1	ENSG00000284071	0	0	2.444	2.16	0	2.656	0	0
ENSG00000284074.1	MIR4758	0	0	0	0	0	0	0	0
ENSG00000284078.1	SNORD138	0	0	0	0	0	0	0	0
ENSG00000284079.1	MIR4775	0	0	0	0	0	0	0	0
ENSG00000284081.1	MIR1199	0	0	0	0	0	0	0	0
ENSG00000284082.1	MIR7109	0	0	0	0	0	0	0	0
ENSG00000284084.1	AOX3P-AOX2P	0	0	0	0	0	0	0	0
ENSG00000284085.1	MIR4732	0	0	0	0	0	0	0	0
ENSG00000284087.1	MIR6844	0	0	0	0	0	0	0	0
ENSG00000284092.1	MIR5703	0	0	0	0	0	0	0	0
ENSG00000284094.1	MIR6073	0	0	0	0	0	0	0	0
ENSG00000284095.1	ENSG00000284095	0	2	0	0	1	0	1	0
ENSG00000284098.1	ENSG00000284098	0	0	0	0	0	0	0	0
ENSG00000284107.1	MIR19B2	0	0	0	0	0	0	0	0
ENSG00000284108.1	MIR611	0	0	0	0	0	0	0	0
ENSG00000284112.1	MIR195	0	0	0	0	0	0	0	0
ENSG00000284114.1	MIR6800	0	0	0	0	0	0	0	0
ENSG00000284116.1	ENSG00000284116	26.864	0	10.049	3.315	3.016	11.057	12.56	0
ENSG00000284117.1	MIR6883	0	0	0	0	0	0	0	0
ENSG00000284118.1	MIR4707	0	0	0	0	0	0	0	0
ENSG00000284121.1	MIR198	0	0	0	0	0	0	0	0
ENSG00000284122.1	MIR6717	0	0	0	0	0	0	0	0
ENSG00000284125.1	MIR1825	0	0	0	0	0	0	0	0
ENSG00000284128.1	ENSG00000284128	27.452	3.157	0	14.291	9.879	1.013	7.384	88.427
ENSG00000284129.1	MIR6789	0	0	0	0	0	0	0	0
ENSG00000284130.1	ENSG00000284130	0	0	0	0	0	0	0	0
ENSG00000284134.1	MIR568	0	0	0	0	0	0	0	0
ENSG00000284135.1	MIR3654	0	0	0	0	0	0	0	0
ENSG00000284138.1	ATP6V0CP4	0	13	6	1	5	2	4	1
ENSG00000284139.1	MIR1234	0	0	0	0	0	0	0	0
ENSG00000284140.1	MIR3618	0	0	0	0	0	0	0	0
ENSG00000284142.1	MIR6845	0	0	0	0	0	0	0	0
ENSG00000284143.1	MIR4700	0	0	0	0	0	0	0	0
ENSG00000284144.1	MIR6866	0	0	0	0	0	0	0	0
ENSG00000284146.1	MIR922	0	0	0	0	0	0	0	0
ENSG00000284147.1	MIR3150B	0	0	0	0	0	0	0	0
ENSG00000284148.1	MIR6756	0	0	0	0	0	0	0	0
ENSG00000284149.1	MIR4784	0	0	0	0	0	0	0	0
ENSG00000284152.1	MIR6758	0	0	0	0	0	0	0	0
ENSG00000284154.1	MIR3605	0	0	0	0	0	0	0	0
ENSG00000284155.1	MIR194-2	0	0	0	0	0	0	0	0
ENSG00000284157.1	MIR106A	0	0	0	0	0	0	0	0
ENSG00000284158.1	MIR6822	0	0	0	0	0	0	0	0
ENSG00000284159.1	MIR3940	0	0	0	0	0	0	0	0
ENSG00000284160.1	MIR7706	0	0	0	0	0	0	0	0
ENSG00000284162.1	MIR4523	0	0	0	0	0	0	0	0
ENSG00000284163.1	MIR3620	0	0	0	0	0	0	0	0
ENSG00000284167.1	MTATP6P5	0	0	0	0	0	0	0	0
ENSG00000284171.1	ENSG00000284171	0	0	0	0	0	0	0	0
ENSG00000284172.1	MIR4315-2	0	0	0	0	0	0	0	0
ENSG00000284173.1	MIR6513	0	0	0	0	0	0	0	0
ENSG00000284175.1	MIR4763	0	0	0	0	0	0	0	0
ENSG00000284176.1	MIR5090	0	0	0	0	0	0	0	0
ENSG00000284179.1	MIR7-1	0	0	0	0	0	0	0	0
ENSG00000284180.1	MIR3606	0	0	0	0	0	0	0	0
ENSG00000284182.1	MIR143	0	0	0	0	0	0	0	0
ENSG00000284184.1	MIR6506	0	0	0	0	0	0	0	0
ENSG00000284185.1	MIR219A2	0	0	0	0	0	0	0	0
ENSG00000284186.1	MIR3615	0	0	0	0	0	0	0	0
ENSG00000284188.2	ENSG00000284188	0	0	0	0	0	1	0	0
ENSG00000284190.1	MIR21	0	0	0	0	0	0	0	0
ENSG00000284191.1	MIR671	0	0	0	0	0	0	0	0
ENSG00000284193.1	MIR1257	0	0	0	0	0	0	0	0
ENSG00000284194.3	SCO2	211.793	321.848	37	24	131	53	189.075	81.451
ENSG00000284195.1	MIR6852	0	0	0	0	0	0	0	0
ENSG00000284196.3	ENSG00000284196	3	6	6	2	2	4	2	2
ENSG00000284197.1	MIR658	0	0	0	0	0	0	0	3
ENSG00000284200.1	MIR6847	0	0	0	0	0	0	0	0
ENSG00000284202.1	MIR137	0	0	0	0	0	0	0	0
ENSG00000284203.1	MIR29B2	0	0	0	0	0	0	0	0
ENSG00000284204.1	MIR19A	0	0	0	0	0	0	0	0
ENSG00000284209.2	ENSG00000284209	0	0	0	0	0	0	0	0
ENSG00000284214.1	MIR29C	0	0	0	0	0	0	0	0
ENSG00000284216.1	MIR1909	0	0	0	0	0	0	0	0
ENSG00000284219.1	MIR202	0	0	0	0	0	0	0	0
ENSG00000284221.1	ENSG00000284221	0	0	0	0	0	0	0	0
ENSG00000284224.1	MIR937	0	0	0	0	0	0	0	0
ENSG00000284229.1	MIR6848	0	0	0	0	0	0	0	0
ENSG00000284231.1	MIR424	0	0	0	0	0	0	0	0
ENSG00000284233.1	ENSG00000284233	0	0	0	0	0	0	0	0
ENSG00000284234.1	TAF11L5	0	4	0	0	0	0	0	0
ENSG00000284237.1	LINC02767	12	15	13	0	15	12	4	2
ENSG00000284239.1	MIR1539	0	0	0	0	0	0	0	0
ENSG00000284240.1	LINC02801	2	1	0	9	0	8	11	0
ENSG00000284242.1	ENSG00000284242	0	0	0	0	0	0	0	0
ENSG00000284246.1	MIR6716	0	0	0	0	0	0	0	0
ENSG00000284247.1	MIR2682	0	0	0	0	0	0	0	0
ENSG00000284250.1	MIR6516	0	0	0	0	0	0	0	0
ENSG00000284251.1	MIR711	0	0	0	0	0	0	0	0
ENSG00000284252.1	MIR4444-1	0	0	0	0	0	0	0	0
ENSG00000284253.1	MIR1973	0	0	0	0	0	0	0	0
ENSG00000284256.1	MIR5004	0	0	0	0	0	0	0	0
ENSG00000284258.1	MIR8085	0	0	0	0	0	0	0	0
ENSG00000284259.1	MIR6773	0	0	0	0	0	0	0	0
ENSG00000284261.1	MIR4657	0	0	0	0	0	0	0	0
ENSG00000284263.1	ENSG00000284263	0	0	0	0	0	0	0	0
ENSG00000284265.1	MIR4683	0	0	0	0	0	0	0	0
ENSG00000284266.1	MIR4534	0	0	0	0	0	0	0	0
ENSG00000284268.1	MIR1181	0	0	0	0	0	0	0	0
ENSG00000284269.1	MIR7855	0	0	0	0	0	0	0	0
ENSG00000284272.1	MIR4321	0	0	0	0	0	0	0	0
ENSG00000284276.1	MIR4800	0	0	0	0	0	0	0	0
ENSG00000284277.1	MIR7162	0	0	0	0	0	0	0	0
ENSG00000284280.1	MIR6843	0	0	0	0	0	0	0	0
ENSG00000284283.1	TAF11L4	0	0	0	0	0	0	0	0
ENSG00000284284.1	MIR4712	0	0	0	0	0	0	0	0
ENSG00000284286.1	MIR718	0	0	0	0	0	0	0	0
ENSG00000284288.1	MIR378D2	0	0	0	0	0	0	0	0
ENSG00000284289.1	MIR6820	0	0	0	0	0	0	0	0
ENSG00000284291.1	MTCO2P10	0	0	0	0	0	0	0	0
ENSG00000284292.1	ENSG00000284292	10.275	3.68	1.741	0	0	15.24	0	1.753
ENSG00000284293.1	MIR7113	0	0	0	0	0	0	0	0
ENSG00000284294.1	ENSG00000284294	2.472	0	0	0	0	3.979	0	0
ENSG00000284299.1	ENSG00000284299	4.353	2.393	0	8.497	0	9.217	0	2.867
ENSG00000284300.1	ENSG00000284300	0	0	0	0	0	0	0	0
ENSG00000284305.1	MIR3179-1	0	0	0	0	0	0	0	0
ENSG00000284306.1	SSU72P2	0	0	1	1	0	0	0	0
ENSG00000284308.2	C2orf81	95.373	33.008	16.782	26.211	37.195	11	43.296	3
ENSG00000284309.1	ENSG00000284309	3	0	0	0	0	0	0	0
ENSG00000284310.1	MIR939	0	0	0	0	0	0	0	0
ENSG00000284311.1	MIR6742	0	0	0	0	0	0	0	0
ENSG00000284317.1	MIR7114	0	0	0	0	0	0	0	0
ENSG00000284321.1	MIR124-1	0	0	0	0	0	0	0	0
ENSG00000284324.1	MIR3175	0	0	0	0	0	0	0	0
ENSG00000284325.1	MIR3655	0	0	0	0	0	0	0	0
ENSG00000284327.1	ENSG00000284327	0	0	0	0	0	0	0	0
ENSG00000284328.1	ENSG00000284328	0	0	0	0	0	0	0	0
ENSG00000284329.1	MIR9-3	0	0	0	0	0	0	0	0
ENSG00000284331.1	MIR4741	0	0	0	0	0	0	0	0
ENSG00000284332.1	MIR1302-2	0	0	0	0	0	0	0	0
ENSG00000284334.1	MIR4651	0	0	0	0	0	0	0	0
ENSG00000284336.1	MIR2277	0	0	0	0	0	0	0	0
ENSG00000284337.1	ENSG00000284337	1.47	61.154	39.436	1.449	18.582	114.813	41.574	33.769
ENSG00000284341.1	ENSG00000284341	0	0	0	0	0	0	0	0
ENSG00000284343.1	MIR631	0	0	0	0	0	0	0	0
ENSG00000284344.1	MIR2117	0	0	0	0	0	0	0	0
ENSG00000284346.1	MIR940	0	0	0	0	0	0	0	0
ENSG00000284351.1	MIR3622A	0	0	0	0	0	0	0	0
ENSG00000284353.1	MIR142	0	0	0	0	0	0	0	0
ENSG00000284356.1	TAF11L10	0	0	0	0	0	1	0	0
ENSG00000284357.1	MIR34A	0	0	0	0	0	0	0	0
ENSG00000284360.1	MIR6125	0	0	0	0	0	0	0	0
ENSG00000284361.1	MIR4745	0	0	0	0	0	0	0	0
ENSG00000284362.1	MIR519A2	0	0	0	0	0	0	0	0
ENSG00000284363.1	MIR224	0	0	0	0	0	0	0	0
ENSG00000284364.1	MIR6824	0	0	0	0	0	0	0	0
ENSG00000284368.1	MIR5047	0	0	0	0	0	0	0	0
ENSG00000284370.1	MIR4640	0	0	0	0	0	0	0	0
ENSG00000284372.1	MIR6808	0	0	0	0	0	0	0	0
ENSG00000284373.1	TAF11L2	0	1	0	0	0	0	0	0
ENSG00000284375.1	MIR19B1	0	0	0	0	0	0	0	0
ENSG00000284376.1	ENSG00000284376	1	0	0	0	0	0	0	0
ENSG00000284377.1	ENSG00000284377	0	1	0	0	0	0	0	0
ENSG00000284378.1	MIR1244-1	0	0	0	0	0	0	0	0
ENSG00000284380.1	ENSG00000284380	0	0	0	0	0	0	0	0
ENSG00000284385.1	MIR4313	0	0	0	0	0	0	0	0
ENSG00000284386.1	MIR147B	0	0	0	0	0	0	0	0
ENSG00000284387.1	MIR24-2	0	0	0	0	0	0	0	0
ENSG00000284388.1	MIR4496	0	0	0	0	0	0	0	0
ENSG00000284391.1	ENSG00000284391	3	7	2	0	4	0	0	2
ENSG00000284393.1	ENSG00000284393	0	0	0	0	0	0	0	0
ENSG00000284394.1	MIR4750	0	0	0	0	0	0	0	0
ENSG00000284395.2	PERCC1	1	1	0	0	0	3	0	2
ENSG00000284399.1	MIR3184	0	0	0	0	0	0	0	0
ENSG00000284402.1	MIR7107	0	0	0	0	0	0	0	0
ENSG00000284407.1	MIR5001	0	0	0	0	0	0	0	0
ENSG00000284410.1	MIR6733	0	0	0	0	0	0	0	0
ENSG00000284411.1	MIR3191	0	0	0	0	0	0	0	0
ENSG00000284412.1	MIR4649	0	0	0	0	0	0	0	0
ENSG00000284415.1	MIR1287	0	0	0	0	0	0	0	0
ENSG00000284416.1	MIR1908	0	0	0	0	0	0	0	0
ENSG00000284418.2	ENSG00000284418	0	0	0	1	0	0	0	0
ENSG00000284419.1	MIR663A	9	1	11	0	0	2	0	0
ENSG00000284421.1	MIR7110	0	0	0	0	0	0	0	0
ENSG00000284424.1	MIR4724	0	0	0	0	0	0	0	0
ENSG00000284425.1	MIR8072	0	0	0	0	0	0	0	0
ENSG00000284427.1	MIR4647	0	0	0	0	0	0	0	0
ENSG00000284428.1	ENSG00000284428	36	84	50.887	64.999	113.504	84	28	113
ENSG00000284430.1	ENSG00000284430	2	4	1	0	5	2	3	1
ENSG00000284431.1	ENSG00000284431	45.297	32.569	27.601	106.151	64.799	18.758	36.554	124.307
ENSG00000284433.1	MIR1914	0	0	0	0	0	0	0	0
ENSG00000284435.1	MIR4691	0	0	0	0	0	0	0	0
ENSG00000284436.1	MIR6869	0	0	0	0	0	0	0	0
ENSG00000284438.1	SSU72P7	0	0	0	0	0	0	0	0
ENSG00000284439.1	TAF11L3	0	0	0	0	0	0	0	0
ENSG00000284440.1	MIR122	0	0	0	0	0	0	0	0
ENSG00000284442.1	MIR2110	0	0	0	0	0	0	0	0
ENSG00000284443.1	MIR197	0	0	0	0	0	0	0	0
ENSG00000284446.1	MIR1236	0	0	0	0	0	0	0	0
ENSG00000284447.1	MIR9-2	0	0	0	0	0	0	0	0
ENSG00000284448.1	MIR6501	0	0	0	0	0	0	0	0
ENSG00000284450.1	MIR664B	0	0	0	0	0	0	0	0
ENSG00000284452.1	ENSG00000284452	0	0	0	0	0	0	0	0
ENSG00000284453.1	MIR1-2	0	0	0	0	0	0	0	0
ENSG00000284458.1	MIR1304	0	0	0	0	0	0	0	0
ENSG00000284459.1	MIR24-1	0	0	0	0	0	0	0	0
ENSG00000284461.2	ENSG00000284461	8.235	16.717	12.824	2.818	2.719	0	19.603	8.462
ENSG00000284463.1	MIR302B	0	0	0	0	0	0	0	0
ENSG00000284464.1	MIR1306	0	0	0	0	0	0	0	0
ENSG00000284465.1	TAF11L7	0	0	0	0	0	0	0	0
ENSG00000284469.1	MIR6721	0	0	0	0	0	0	0	0
ENSG00000284471.1	ENSG00000284471	6	7	1	0	2	3	1	0
ENSG00000284473.1	MIR4720	0	0	0	0	0	0	0	0
ENSG00000284474.1	ENSG00000284474	0	0	0	0	0	0	0	0
ENSG00000284479.1	SMIM39	1.609	0	0	0	0	0	0	0
ENSG00000284481.1	MIR1292	0	0	0	0	0	0	0	0
ENSG00000284482.1	MIR4680	0	0	0	0	0	0	0	0
ENSG00000284484.1	ENSG00000284484	0	0	0	0	0	0	0	0
ENSG00000284485.1	MIR205	0	0	0	0	0	0	0	0
ENSG00000284488.1	MIR6890	0	0	0	0	0	0	0	0
ENSG00000284489.1	MIR6751	0	0	0	0	0	0	0	0
ENSG00000284490.1	ENSG00000284490	0	0	0	0	0	0	0	0
ENSG00000284491.3	THSD8	4.314	3.079	1.042	1.014	0	2.096	1.016	0
ENSG00000284498.1	MIR564	0	0	0	0	0	0	0	0
ENSG00000284499.1	MIR363	0	0	0	0	0	0	0	0
ENSG00000284500.3	ENSG00000284500	0	0	0	1	0	0	0	0
ENSG00000284503.1	MIR3652	0	0	0	0	0	0	0	0
ENSG00000284505.1	LYNX1-SLURP2	27.166	0	3.57	1.155	2.287	0	0	0
ENSG00000284508.1	MIR133A2	0	0	0	0	0	0	0	0
ENSG00000284512.1	ENSG00000284512	1.113	2.17	1.121	0	1.087	0	0	4.68
ENSG00000284513.1	ENSG00000284513	0	1	0	0	0	0	0	0
ENSG00000284516.1	VAMP9P	0	0	0	0	0	0	0	0
ENSG00000284517.1	MIR6873	0	0	0	0	0	0	0	0
ENSG00000284518.1	MIR4658	0	0	0	0	0	0	0	0
ENSG00000284519.1	MIR6741	0	0	0	0	0	0	0	0
ENSG00000284520.1	MIRLET7B	0	0	0	0	0	0	0	0
ENSG00000284522.1	ENSG00000284522	0	0	0	0	0	0	0	0
ENSG00000284523.2	ENSG00000284523	2	6	7	2	9	6	0	5
ENSG00000284525.1	MIR4687	0	0	0	0	0	0	0	0
ENSG00000284526.1	ENSG00000284526	71.361	31.812	6.953	11.966	54.226	2.4	0	5
ENSG00000284532.1	MIR4723	0	0	0	0	0	0	0	0
ENSG00000284534.1	ENSG00000284534	0	0	0	0	0	0	0	0
ENSG00000284535.1	MIR6748	0	0	0	0	0	0	0	0
ENSG00000284536.1	MIR17	0	0	0	0	0	0	0	0
ENSG00000284538.1	MIR92A2	0	0	0	0	0	0	0	0
ENSG00000284540.1	ENSG00000284540	0	5	1	0	0	0	2	0
ENSG00000284541.1	MIR4517	0	0	0	0	0	0	0	0
ENSG00000284542.1	MIR3614	0	0	0	0	0	0	0	0
ENSG00000284543.1	LINC01226	0	3	2	3	0	0	0	0
ENSG00000284544.1	MIR330	0	0	0	0	0	0	0	0
ENSG00000284546.1	SSU72P3	0	0	0	0.5	0	0	0	0
ENSG00000284547.1	MIR2861	0	0	0	0	0	0	0	0
ENSG00000284550.1	hsa-mir-8069-1	0	0	0	0	0	0	0	0
ENSG00000284553.1	MIR6886	0	0	0	0	0	0	0	0
ENSG00000284554.2	ENSG00000284554	0	0	0	0	0	0	0	0
ENSG00000284557.1	MIR1302-10	0	0	0	0	0	0	0	0
ENSG00000284558.1	ENSG00000284558	0	0	0	0	0	0	0	0
ENSG00000284564.1	MIR3064	0	0	0	0	0	0	0	0
ENSG00000284565.1	MIR451A	0	0	0	0	0	0	0	0
ENSG00000284567.1	MIR223	0	0	0	0	0	0	0	0
ENSG00000284568.1	MIR371B	0	0	0	0	0	0	0	0
ENSG00000284570.1	MIR7705	0	0	0	0	0	0	0	0
ENSG00000284572.1	ENSG00000284572	0	0	0	0	0	0	0	0
ENSG00000284574.1	MIR6787	0	0	0	0	0	0	0	0
ENSG00000284575.1	MIR4793	0	0	0	0	0	0	0	0
ENSG00000284583.1	MIR935	0	0	0	0	0	0	0	0
ENSG00000284584.1	MIR5006	0	0	0	0	0	0	0	0
ENSG00000284585.1	MIR4722	0	0	0	0	0	0	0	0
ENSG00000284586.1	MIR92B	0	0	0	0	0	0	0	0
ENSG00000284587.1	MIR943	0	0	0	0	0	0	0	0
ENSG00000284591.1	ENSG00000284591	0	0	0	0	0	0	0	0
ENSG00000284592.2	ENSG00000284592	0	0	0	0	0	0	0	0
ENSG00000284594.1	MIR7847	0	0	0	0	0	0	0	0
ENSG00000284595.1	MIR6785	0	0	0	0	0	0	0	0
ENSG00000284596.1	MIR4467	0	0	0	0	0	0	0	0
ENSG00000284600.1	ENSG00000284600	0	0	0	0	0	0	0	0
ENSG00000284601.1	ENSG00000284601	0	0	0	0	0	0	0	0
ENSG00000284602.1	ENSG00000284602	15	31	12	9	18	40	4	16
ENSG00000284603.1	ENSG00000284603	0	0	0	0	0	0	0	0
ENSG00000284604.1	ENSG00000284604	0	0	0	7	0	0	0	0
ENSG00000284605.1	ENPP7P15	0	0	0	0	0	0	0	0
ENSG00000284606.1	ENSG00000284606	5.249	14.046	22.372	12.096	12.12	28.396	2	2
ENSG00000284607.1	ENSG00000284607	0	0	2	1	0	0	0	1
ENSG00000284608.1	ENSG00000284608	0	0	0	0	0	0	0	0
ENSG00000284609.2	OR8B3	0	0	0	0	0	0	0	0
ENSG00000284610.1	ENSG00000284610	1	7	15	23	3.994	31	8	2
ENSG00000284611.1	ENSG00000284611	0	0	0	0	0	0	0	0
ENSG00000284612.2	ENSG00000284612	0	1	0	0	0	0	0	0
ENSG00000284613.1	ENSG00000284613	0	0	0	0	0	0	0	0
ENSG00000284614.1	ENSG00000284614	0	0	0	2	0	1	0	0
ENSG00000284615.1	ENSG00000284615	2	1	0	0	2	0	0	0
ENSG00000284616.1	ENSG00000284616	0	0	0	0	0	0	0	0
ENSG00000284617.1	ENSG00000284617	0	1	1	0	0	0	0	0
ENSG00000284618.1	ENSG00000284618	0	2	1	0	0	1	0	0
ENSG00000284619.1	ENSG00000284619	0	0	0	0	0	0	0	0
ENSG00000284620.2	ENSG00000284620	0	2	1	0	1	1	0	1
ENSG00000284621.1	ENSG00000284621	0	0	0	0	0	0	0	0
ENSG00000284622.2	SCYGR10	0	0	0	0	0	0	0	0
ENSG00000284623.1	LINC02786	2	0	0	0	0	0	1	0
ENSG00000284624.1	ENSG00000284624	6	16	2	5	11	11	14	61
ENSG00000284625.1	ENSG00000284625	0	0	0	0	0	0	0	0
ENSG00000284626.1	ENSG00000284626	0	3.539	4.416	0	4.059	1.681	0	3.441
ENSG00000284627.1	ENSG00000284627	0	6.447	3.914	0	0	0	0	0
ENSG00000284628.1	ENSG00000284628	0	0	0	0	0	0	0	0
ENSG00000284629.1	SCYGR1	0	0	0	0	0	0	0	0
ENSG00000284630.1	ENSG00000284630	1	1	0	0	1	0	1	6.478
ENSG00000284631.1	SCYGR4	0	1	0	1	1	0	1	0
ENSG00000284632.1	ENSG00000284632	0	0	0	0	0	0	0	0
ENSG00000284633.2	ENSG00000284633	2	1	1	2	7	0	1	0
ENSG00000284634.1	ENSG00000284634	60.828	45.419	46.136	24.847	97.643	61.158	24.919	29.274
ENSG00000284635.1	SCYGR8	0	0	0	0	0	0	0	0
ENSG00000284636.1	ENSG00000284636	0	0	0	0	1	0	0	0
ENSG00000284637.1	ENSG00000284637	0	0	0	0	0	0	0	0
ENSG00000284638.1	SMIM44	0	0	1	0	0	0	0	0
ENSG00000284639.1	ENSG00000284639	0	0	0	0	0	3	0	0
ENSG00000284640.1	ENSG00000284640	0	2	2	1	0	1	0	1
ENSG00000284641.1	ENSG00000284641	0	0	0	0	0	0	0	0
ENSG00000284642.1	ENSG00000284642	8	8	1	2	5	2	2	1
ENSG00000284643.1	SCYGR2	0	0	0	0	0	0	0	0
ENSG00000284644.1	ENSG00000284644	4.266	5.534	19.274	4.795	8.218	7.375	2	1
ENSG00000284645.1	ENSG00000284645	0	3	0	0	0	0	0	0
ENSG00000284646.1	ENSG00000284646	4	0	0	0	0	0	0	0
ENSG00000284648.1	ENSG00000284648	3	1	1	0	4	1	0	0
ENSG00000284649.1	ENSG00000284649	6.585	15.817	2.436	0	12.733	0	4.076	4.509
ENSG00000284650.1	ENSG00000284650	0	0	0	0	0	0	0	1
ENSG00000284651.1	ENSG00000284651	0	0	0	0	0	0	0	0
ENSG00000284652.1	ENSG00000284652	3	5	0	0	2	0	0	3
ENSG00000284653.1	ENSG00000284653	0	0	0	0	0	0	0	0
ENSG00000284654.1	ENSG00000284654	0	0	0	0	0	0	0	0
ENSG00000284655.1	ENSG00000284655	0	0	0	0	0	0	0	0
ENSG00000284656.1	ENSG00000284656	0	1	0	0	0	0	0	0
ENSG00000284657.1	ENSG00000284657	4	5	4	1	7	3	1	2
ENSG00000284658.1	ENSG00000284658	0	0	0	0	0	0	0	0
ENSG00000284659.1	ENSG00000284659	0	0	0	0	0	0	0	0
ENSG00000284660.1	ENSG00000284660	0	0	0	0	0	0	0	0
ENSG00000284661.1	ENSG00000284661	2.441	0	5.533	6.779	0	0	0	0
ENSG00000284662.2	OR4F16	0	5	0	3	7.924	8.021	0	0
ENSG00000284663.1	ENSG00000284663	0	0	2.222	0	0	0	0	0
ENSG00000284664.1	ENSG00000284664	1	5	0	1	8	2	5	3
ENSG00000284665.1	ENSG00000284665	0	0	0	0	0	0	0	0
ENSG00000284666.1	ENSG00000284666	0	0	0	0	0	0	0	0
ENSG00000284667.1	SCYGR5	0	0	0	0	0	0	0	0
ENSG00000284668.2	LINC02780	0	0	0	0	0	0	0	0
ENSG00000284669.1	ENSG00000284669	3	3	2	3	4	1	0	2
ENSG00000284670.1	RPSAP56	0	1	5	0	0	1	0	0
ENSG00000284671.1	ENSG00000284671	4.208	78.717	7.092	0	46.787	7.186	0	20.87
ENSG00000284672.1	ENSG00000284672	0	1.254	8.884	0	0	52.238	0	0
ENSG00000284673.1	ENSG00000284673	0.903	0	0	0	0	0	0	0
ENSG00000284674.1	LINC02781	0	0	0	0	0	0	0	0
ENSG00000284675.1	ENSG00000284675	4	1	1	0	0	0	0	0
ENSG00000284676.1	ENSG00000284676	0	0	0	0	0	0	0	0
ENSG00000284677.1	ENSG00000284677	0	0	0	1	0	0	0	0
ENSG00000284678.1	LINC02811	0	0	0	0	0	0	0	0
ENSG00000284679.1	ENSG00000284679	0	0	0	0	0	0	0	0
ENSG00000284680.3	OR8B2	0	0	0	0	0	0	0	0
ENSG00000284682.1	ENSG00000284682	0	0	0	0	0	0	0	0
ENSG00000284684.1	ENSG00000284684	0	0	0	0	0	0	0	0
ENSG00000284685.2	ENSG00000284685	57.282	62.717	29.485	1	39.865	4.597	3.707	6.481
ENSG00000284686.1	ENSG00000284686	7.267	19.711	4.701	12.508	8.558	22.302	10.535	0
ENSG00000284687.1	ENSG00000284687	0	0	0	0	2.905	0	0	0
ENSG00000284688.1	BTN1A1P1	0	0	4	0	0	0	0	1
ENSG00000284689.1	OR7E84P	0	0	0	0	0	0	0	0
ENSG00000284690.3	CD300H	3	3	3	0	2	0	0	0
ENSG00000284691.1	ENSG00000284691	43.93	90	31	21	58	58	24	38
ENSG00000284692.2	ENSG00000284692	1	0	0	0	2	0	0	0
ENSG00000284693.2	LINC02606	33	12	2	14	32	5	10	8
ENSG00000284694.1	ENSG00000284694	0	1	0	0	0	0	0	0
ENSG00000284695.1	ENSG00000284695	0	0	1.64	0	1	0	0	6.008
ENSG00000284696.2	LINC02808	0	0	0	0	0	0	0	0
ENSG00000284697.1	ENSG00000284697	7.141	14.139	8.297	11.621	9.028	15.065	8.201	8.587
ENSG00000284698.1	ENSG00000284698	0	0	1	0	0	1	0	0
ENSG00000284699.1	ENSG00000284699	0	0	0	0	1	0	0	0
ENSG00000284700.2	ENSG00000284700	0	2	2	0	0	5	0	0
ENSG00000284701.1	TMEM247	0	0	0	0	0	0	0	0
ENSG00000284702.1	ENSG00000284702	0	0	0	0	0	0	0	0
ENSG00000284703.1	ENSG00000284703	0	1	2	0	0	2	0	0
ENSG00000284704.1	SCYGR3	0	0	0	0	0	0	0	0
ENSG00000284705.1	ENSG00000284705	1	1	0	0	0	0	0	1
ENSG00000284706.1	ENSG00000284706	0	0	0	0	0	0	0	0
ENSG00000284707.2	ENSG00000284707	184.578	80.067	77.489	50.46	87.095	162.327	12.746	67.721
ENSG00000284708.1	ENSG00000284708	0	0	0	0	0	0	0	0
ENSG00000284709.1	ENSG00000284709	0	1	0	1	0	2	0	1
ENSG00000284710.1	ENSG00000284710	0	0	0	0	0	0	0	0
ENSG00000284711.1	ENSG00000284711	0	0	0	0	0	0	0	0
ENSG00000284713.2	SMIM38	104.451	44	10	15	41.118	43.057	17.502	39.326
ENSG00000284715.1	ENSG00000284715	0	0	0	0	0	0	0	0
ENSG00000284716.1	ENSG00000284716	0	2	0	0	0	0	2	1
ENSG00000284717.1	ENSG00000284717	0	0	0	0	0	0	0	0
ENSG00000284718.1	SCYGR7	0	0	0	0	0	0	0	0
ENSG00000284719.2	ENSG00000284719	6	4	1	0	5	2	1	17
ENSG00000284720.1	ENSG00000284720	0	0	0	0	0	0	0	0
ENSG00000284721.1	ENSG00000284721	0	1	0	1	2	1	0	3
ENSG00000284722.2	ENSG00000284722	0	0	1	0	0	0	0	1
ENSG00000284723.2	OR8S1	0	0	0	0	0	0	0	0
ENSG00000284724.1	ENSG00000284724	0	0	0	0	0	0	0	0
ENSG00000284725.1	SCYGR6	0	0	0	0	0	0	0	0
ENSG00000284726.1	ENSG00000284726	0	0	0	0	0	0	0	0
ENSG00000284727.1	ENSG00000284727	3	4.145	2.144	5	22.664	4.159	0	1
ENSG00000284728.1	ENSG00000284728	0	1	0	0	0	0	0	0
ENSG00000284730.2	TMDD1	7	4	5	0	3	7	2	1
ENSG00000284731.1	ENSG00000284731	0	0	1	0	2	0	0	0
ENSG00000284732.1	ENSG00000284732	1	0	0	0	0	0	0	0
ENSG00000284733.2	OR4F29	0	0	0	0	0	0	0	0
